,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,svm_weight_sum
Cluster1116_3,80.88253145108219,79.77856327645141,67.50458908170688,87.64930680024412,78.5001392224025,94.31993038820706,87.71595837637476,61.72178209725786,50.0468675882488,92.94259610432667,66.0757799273695,77.03303177036892,102.17493294278974,75.47173495383342,80.10182094738461,80.38901144880751,86.68128108388274,84.52214083011158,81.16229988882093,92.3434848493367,57.00798474332126,106.08594091965772,73.10814002575415,79.29487009049079,63.62500634597482,65.75352216860098,83.68503754974383,77.74471124778123,71.61666201607393,77.87440165993738,68.11250048766173,72.66278213967756,63.071167851039895,63.99089102866751,79.99563823428075,59.186727307526006,71.61198018165447,85.84988634657462,85.06720577113613,66.81049435996192,94.95934701895438,68.6543155491666,73.67295006286801,74.1696755182058,100.2008424831685,69.56103095091852,89.62286335939594,74.34880664837132,88.60690861496515,104.43833490301932,89.90916348651737,66.18758698610256,102.76329471372867,60.37222584362101,75.6514454554819,85.33729746290155,65.85177919871346,72.77627366247373,85.56992035267265,75.64284843680458,64.29035440876392,93.17688500926549,58.85612664236131,106.77347194964352,55.213030136137775,84.01721429535829,97.08838274965707,57.3349350459475,89.03372869001629,76.647739876034,65.28120775265832,62.93160742698043,95.0664145426254,82.02694289519656,90.83530060662943,81.35749801966192,64.23996629812667,108.38307642086991,71.80287667653195,77.44391972192015,80.1753793805674,84.53050605920458,81.07978366524692,42.58991089481939,62.335491246163976,81.08134258154939,66.73188045263583,74.52418617513551,98.18948642830546,79.09107774199636,90.95072177098193,68.07490918395501,91.53169207468062,88.16600810953369,77.24629188846437,73.89052503881565,77.24163036353843,53.78063518696805,114.94756704540102,55.21647195133395,89.07815617457263,99.39283216483496,89.85204780795425,63.6451917879704,66.1593014070017,65.29461102883266,73.96115851859125,80.0981708239176,57.95984192227305,69.73964872680801,72.94821374412365,74.56712043345331,86.11464060686875,84.01890003297885,85.27921076353388,47.42715276627821,87.47871836488056,70.63042813047818,97.51148308301269,54.87744325648358,80.3157529707969,96.13514978000543,58.675036390080194,86.34952449055017,70.93692471542542,106.95170094869208,57.36631675846635,89.88108528432846,67.16783372071448,69.99976064768418,45.579454770514026,60.649569208961566,71.51505218148777,62.17572404327408,83.52348732696387,58.76716192275305,80.31170562485028,80.76630464556081,86.12503437101607,68.67671917320014,74.23311464955412,65.3141855345275,68.77372332546845,59.16941689714724,61.5207503381566,78.78247023878794,94.92442452407315,61.57621799462019,97.14121116901444,69.59465554263386,93.24532236611756,79.11423633587306,75.67867677375249,92.3765271335832,56.41830728642394,89.00554077391548,90.70518906829003,62.604358586426976,68.27716716492576,86.6092614384748,86.03510523345092,55.45340266948419,80.7221031835874,72.70405118776404,90.92521296670976,71.16861795188106,80.62677091596156,72.99173473571065,76.41756087949364,89.06672494223645,73.37067457832846,80.55196735289442,98.47391257513284,89.7123566872687,60.94713120062566,108.56781416146109,85.35424445330969,74.91565859297725,77.07206141077803,52.385380223420206,67.68198392014979,95.80832822611625,75.22973083932953,66.26817852522319,104.19833313379834,54.748176260646545,75.67631062517569,73.06549318110706,61.82843038255693,86.21892483937523,75.86621274376176,86.53926117106327,78.51970171589484,76.27536608262315,61.051989050882455,77.81455949204658,79.71980957580465,94.25918256360012,72.73373537556688,69.3318790017983,85.1863540527463,73.7025798859171,55.2169926014131,71.1942299756409,68.0449745706814,77.62793994280344,81.01513346249965,80.2192635389939,68.24724159745196,71.20344394786363,78.12219549287221,82.09292489072139,91.15336043326926,79.4311046460776,88.67067280093416,74.96706191617018,74.40646301569944,85.20217529179753,75.03171384654976,77.40643110207422,92.42321315091736,93.63425674747288,76.90250257456853,69.81810363096757,76.10408198411778,65.2320943024803,63.342455794356134,89.16465714446574,100.29307725359108,76.24560150021004,62.47138552992537,95.48277367901028,72.65224725128765,85.36902113656099,49.97137127406603,85.69284003594196,80.06454598654035,78.08555128790776,61.06640971156907,69.61750954821039,86.51609124106879,76.54492407902733,79.9810884754716,84.43268666418652,56.921489320446014,65.6127023272508,82.07602797831389,76.02634530841287,78.81808565235616,85.78898701233372,89.35095775163074,53.34143236494758,72.1614773622606,94.04577378766977,75.94103120046017,84.44191454489805,77.68322081252889,66.65347726014126,98.8324311320606,67.30991771656556,86.35603762986844,84.29276618607302,74.57812586105749,78.32307195866245,78.9505467757414,78.0770670482236,79.80691394863342,81.10383965879657,72.11173822851154,89.38407139131901,83.03868982938289,79.29865624422482,75.81794871804051,79.33902836161039,77.04596315021404,57.0953574240476,76.503465807991,89.93253029181066,81.39374892223802,98.48405053505299,60.336799927541946,71.13965818015623,61.46447942173,63.409885405184255,67.75290684553637,85.47704603377227,66.16097755158566,55.838958757356224,77.64521426003833,93.7175847881896,68.76531076936182,99.53628233692194,89.38889351912522,88.00147000797448,76.88942788754252,74.0299369817057,79.53853461460297,79.10360112152696,62.41288643025654,79.2079454843207,101.78918757512206,88.56026341539408,99.887062690208,74.63565539595349,84.71320788211992,96.9999354798051,74.03279662072364,78.12272796893558,71.19789247093526,101.87170363982257,67.59406938582288,71.54053520200472,82.93964732552445,93.02532645061932,87.06889688053487,88.0157169996827,72.48062769184075,52.49467064411233,88.61276219085912,81.99113192416135,68.32329346927959,78.73030517237363,87.92406287480313,96.75758847977204,90.1067906954065,72.96580873290891,62.02090611868476,82.8387163483507,70.56578035304832,76.98795468364202,72.31497803232661,78.96406494013776,90.54632146436167,86.76925979987038,55.6169539933298,70.82623822087879,73.6759211323511,77.17929579487848,79.94090765621732,60.60145663303508,84.13191919914254,58.65685932477255,97.9960168294202,63.40296201257,102.96104055816157,81.48865340612949,71.28207523786004,64.58365550668356,58.06028890737279,87.35179827773231,89.44670191691034,73.25960842609216,65.42623884495681,75.6572963859312,55.751109825219366,88.55939314713032,103.96297554766181,67.57193624706166,49.87861966283853,59.18746685524224,69.99878259373239,69.47695171661232,85.04650825793362,81.09515482645419,101.76776699708228,73.3266324680402,91.41589336444362,81.8666729443311,55.73822605604492,71.76645372973948,65.26501310353184,65.2166354257469,84.04885840969068,77.81805566648494,66.28064740476768,63.58380691558904,87.09522915850187,61.26305615381022,67.80951391492933,89.33125189705385,84.21051461312526,64.85608901148464,53.41224524590071,83.6211390148971,74.46047290021505,73.89093713264391,78.1400690665786,58.86264840068766,71.39215034416075,62.89349555832259,74.05466776670804,72.33522216996909,86.48285464895837,83.62863263027438,88.36085128498875,85.94168741679874,96.08256729949389,72.61583038351777,80.61333534817211,62.582417891159125,30896.416235392804
Cluster1116_6,-99.9106752052182,-53.38333390579654,-74.78824702212684,-57.68762259210346,-71.19953003963211,-105.03043344473981,-65.66512522897665,-52.548135863522575,-57.59545770607086,-76.76332544226074,-77.36712952594671,-63.6812623009005,-62.563893895784325,-65.27247800766348,-68.06268040701669,-72.24538721825915,-72.80995238692931,-71.4582530896464,-76.29324816141225,-58.79990923351445,-31.220300901031266,-73.10320046777419,-42.68277266840912,-62.13367148598518,-64.34549034798584,-72.32824724405916,-67.35501438128348,-59.92477236627701,-62.3843838736927,-98.02131643154969,-46.78900816589056,-83.5007741828643,-54.90420070314211,-50.52071388518167,-48.85272260838359,-53.800607261233516,-58.73213777319614,-55.59933941697187,-71.68098143904079,-57.84121233147794,-77.86273979636057,-67.23923403190439,-72.02852689953855,-65.48030675286846,-83.09288601023498,-79.62530433959485,-94.81144272483533,-64.94327116702284,-92.9557278093074,-99.47527439418978,-72.29731148238065,-66.62597817745896,-84.8384453828934,-51.7091965599816,-61.75878029594473,-59.375590026265016,-62.87896816462092,-49.337663001106094,-64.03608518494171,-71.36656521755631,-65.97512320333384,-74.56118464849139,-54.97031443127192,-99.94557933459744,-76.74981117344808,-85.04535882847867,-69.57387250128036,-95.91654808723219,-86.64282041344138,-69.12295184270948,-45.88162594770284,-40.958590493529584,-65.9608889678395,-81.5704820199085,-67.47105295846117,-81.70809441448125,-40.52155973000526,-86.91803635919875,-72.70673346225071,-63.316559938145,-80.77604234719786,-91.91501705887049,-81.88297263043084,-21.826855755186806,-64.56693213234043,-70.68770665445365,-75.15973989784321,-48.75836957783255,-80.98786202586489,-65.60803439275293,-86.34271902817194,-58.60124219994184,-91.13124620399626,-81.40861964582699,-70.57523859984956,-43.37927453480513,-77.66046109145086,-32.6802265611876,-85.31816056000685,-65.8774673417767,-60.97090936588319,-117.44849000312058,-75.42857181881286,-75.4095362384307,-81.48213603088867,-58.225802041151674,-64.92435304011792,-85.62308058249113,-53.32290318033098,-35.25493284901277,-77.0064573606789,-56.3436098703061,-74.35541727696405,-86.49649331271117,-64.5172107162783,-50.93945122875911,-66.72977000243712,-91.37120291646657,-84.51873426206298,-58.66865646634423,-84.39220492441488,-82.89037608141535,-50.294288246038484,-71.11628054859534,-72.5759912731286,-94.72819720068446,-69.14248854497221,-98.06826701700226,-51.99742299701146,-71.99909284033657,-60.91142544995603,-39.472770944128044,-72.13168264929702,-51.26675576954276,-67.09727040151272,-46.166507986265,-81.87658338606762,-61.86939193299719,-96.82916057737397,-42.930463630961924,-68.14386199860053,-84.34177918217749,-50.46823058881711,-56.220666904726265,-52.01816692626029,-61.70038621869516,-83.0276691889541,-44.35211070040225,-95.36569342526923,-64.03873062345379,-99.16062013961823,-102.26016412975432,-77.64927645416974,-74.45860970958286,-58.42321892627462,-86.41924338156343,-100.00519473062282,-55.58956498458731,-79.68635758561008,-66.12399496376713,-107.48795081869534,-38.39078125369187,-73.09635133196086,-68.549128604007,-64.40496934387018,-50.22304546810443,-88.32035897869265,-45.711022030377904,-91.23028278256767,-75.04003805547718,-52.739864191900296,-85.71998797901878,-91.17710608365556,-86.72688005375412,-28.66085072862998,-71.24119811239409,-74.42038924334365,-53.12826643029242,-62.85906378749789,-53.19416416124418,-76.74139244712066,-75.95168134170802,-79.65160903470749,-49.30146998975051,-94.53740628229282,-52.650464009117606,-50.944334221065446,-70.82553919409183,-52.10972457211367,-77.78959292301582,-54.01848847222514,-70.36747002067406,-69.77812341358924,-64.2667084753185,-82.93335855386952,-46.626334783000274,-64.95921709508215,-77.51602267561557,-61.8611614992713,-55.026066712056576,-39.09128459406083,-83.67189525240045,-55.9198137394674,-51.80313901020446,-73.97762977608558,-72.1591469993327,-80.27462949202017,-84.1086966885457,-76.38302047983483,-53.357386476944576,-72.73579879358346,-64.02437137122119,-72.83179602113005,-78.51039272213009,-90.05214205656561,-61.81271319876844,-59.36980637644467,-68.24788739094357,-78.23280817456575,-64.66565262699568,-60.36346884114318,-84.15634178391024,-87.53004994955491,-70.24504065114459,-57.48229638366845,-73.82932051457003,-38.64280108905876,-69.94237987783215,-79.98925726398546,-51.98349598305715,-65.46259421532034,-77.15075361394376,-88.65954964926154,-72.38734855315501,-38.168640618878435,-72.872845809988,-62.58394638749768,-80.91075854644444,-57.74431000236725,-63.31789231903891,-81.47038777928543,-56.10105280230182,-67.73568235713222,-88.51800979063673,-45.60345922614076,-57.53393408571088,-63.96997510505156,-67.82956317039785,-64.97580441265737,-81.50870222841883,-71.54340536402871,-53.820615444350544,-68.94837657282044,-80.00955039644639,-66.20349497076108,-75.68790842907833,-69.75681027046578,-72.54443579575576,-54.904606852556576,-68.14085522305038,-92.4519338056907,-62.104511950594116,-95.19583345625541,-65.30744246044289,-98.5417081665453,-62.84720645130188,-71.64856494577926,-87.55963235297158,-64.77280640137685,-92.32090746128793,-47.7058921199472,-66.07714012984877,-47.66595736183305,-74.86547570157998,-64.94146113317066,-65.58011992853918,-57.97371834208336,-79.89786313938319,-75.96825967460823,-75.06871362359955,-53.82697144150722,-75.65202911076267,-72.06118690322626,-59.58144702608884,-48.317757264316576,-69.31632053938618,-62.74078900265999,-49.65775776156608,-72.42565042306032,-66.81305171537326,-46.680638063087756,-86.3952626671186,-77.34064250477105,-48.96788538844521,-52.81550373102383,-58.29482074483014,-73.2078650624899,-74.13665614064557,-70.88162528039908,-72.40080720874211,-64.14883654114118,-67.99674657809632,-91.96533452638631,-61.12087132618385,-79.59148467915846,-71.95668880768936,-49.56338922374582,-84.61488978835169,-62.10869270524199,-67.49678912048903,-78.8088226017052,-71.25078794961985,-77.57120674866846,-83.89077750735797,-89.83250636590918,-85.51039547061603,-65.22648967522666,-56.47222366225197,-85.48189528336086,-76.86015498169661,-64.09760843601377,-54.22089537404786,-72.01136838273844,-66.19797755145115,-61.09060379521563,-54.480717087703866,-59.06439650315924,-64.70133091813595,-57.65120639773803,-58.630183078513866,-55.30750283888248,-68.24580809226366,-65.72942945643487,-71.84195084514555,-53.726962163413326,-58.574281923242054,-58.9295325289922,-85.81543021588968,-63.25836539508808,-51.10277766423715,-85.02497473987894,-57.010164512763986,-63.82219320453737,-50.62928929068154,-77.27509434923495,-78.17366847769388,-89.14355627957995,-76.01945015929924,-41.862743177849566,-79.0802293137691,-74.00537572139557,-68.56072116530943,-46.68093526349725,-62.94831898982636,-53.06164280586895,-78.71580156748206,-106.56331004248725,-75.44115253516868,-27.816311938198403,-60.12059841447845,-50.96509551058074,-60.98849397012955,-54.38887565063313,-52.26634699483358,-98.96379627982972,-48.32040378132738,-60.880297400476806,-79.33443315200458,-59.777997690808895,-73.4059085617196,-52.66848729136065,-42.592204728714,-86.24452089838772,-51.906403932670194,-59.4253098211452,-71.57804777428503,-91.94145524247256,-33.95018219804482,-38.380684309739564,-65.2447131059508,-92.84060417897284,-47.88253510897632,-23.616948886813926,-81.87957873808521,-79.00263513835691,-68.80375347669761,-71.29145517973076,-37.86242961894672,-71.04872244654904,-48.398953539316146,-53.88814096730572,-69.68145814778248,-69.7731342541749,-94.83012084890977,-78.05289676126552,-51.88841834438018,-115.10134051770822,-55.348856395660476,-89.48302977048223,-49.37827363689,27280.52270846105
Cluster1116_1,-69.44611597536947,-60.58789513981309,-78.70494143591189,-77.05856890938334,-59.02922203326268,-65.98710762453543,-81.4039847120448,-47.64523112850996,-43.98022142777394,-82.56922033344269,-65.84505638727519,-82.47341423597067,-72.52036451882672,-62.50339976334184,-50.84385252497956,-69.94432427937274,-63.023977250588075,-72.38402669959181,-66.41258751835504,-77.47886598705036,-22.29958081539923,-57.84413664975256,-42.40414617633376,-56.03611162235488,-53.80157305547986,-60.98303752162368,-67.44466638431699,-78.66879816911164,-47.48006920261802,-65.47493466239406,-34.96583986652187,-50.23430823906528,-55.18994281546119,-45.55366831301201,-56.92740846056621,-48.912008355431084,-60.989307210735554,-51.567492631721734,-63.56961094277721,-73.75365602487675,-76.98671008791572,-77.5063890740758,-36.562951795630056,-65.0976102743447,-51.709277627761864,-63.627541679420325,-93.08470576912194,-73.24026801107246,-81.42341582366765,-122.9851843661577,-61.50286219661206,-33.71670456708254,-70.60818755695784,-48.89465928695707,-54.554961033636815,-39.402170152620975,-41.86375245833333,-43.082077270266815,-43.458816755596665,-59.84550587571721,-65.84817222840252,-47.62962046406063,-38.69837644965111,-91.32308278617408,-62.46311724745393,-86.42890161172993,-60.70089515636906,-67.25813746637259,-72.82662481256963,-67.3184437293206,-49.79911589822123,-26.372134034965203,-64.71632842868146,-83.23332648588773,-62.622548582254886,-39.89584605736414,-37.98026408807642,-72.23619646470749,-74.17257189037969,-50.88114279681167,-72.5230029515733,-70.1456087528637,-47.08727984201053,-19.687857671057756,-59.59316619915341,-52.435144262499826,-50.20665795192344,-43.00217031120212,-79.11958722211729,-64.33071120133643,-76.12122447044621,-54.602991155774916,-70.29335501362132,-56.233815895592414,-34.00302508444126,-58.44874541740285,-52.78099355439119,-26.92035348293092,-85.17806778480667,-37.2532607054455,-65.59497792409188,-101.4238250969934,-68.02299416722782,-64.39819985468604,-61.46524938825523,-47.901870024191226,-62.72696035186995,-77.62395233343263,-38.13667730519043,-24.254681739300125,-90.20739142150244,-44.93941983761989,-38.79176384782016,-83.52879720677375,-50.9035694982323,-26.712777535411753,-50.673053737371355,-90.15120944820711,-80.31658073926778,-44.3908449443702,-57.092256393010146,-61.84868946160584,-31.574184180682767,-86.83823269174644,-58.82000934768542,-77.91212638778666,-65.64057341179661,-79.6369423842135,-44.4396721475332,-56.81651114923855,-31.839908826896114,-30.094527860544975,-49.624927431209535,-49.30997086007625,-88.90526752192447,-44.43780999222637,-57.796849302338984,-50.377508905458555,-72.5286784324112,-33.37703847214693,-60.614156361308694,-69.54737926252963,-58.734802556061446,-34.92122915255506,-48.19821567802781,-58.2935979738151,-89.60794623454306,-22.65143913023934,-77.65717844090958,-59.677458774602336,-100.31690267896094,-86.62949738696793,-81.27688582907211,-82.83589493358349,-39.92462846719588,-58.60172951464822,-99.07719155457787,-58.18154549035634,-50.077600270376564,-75.59408410345218,-73.88642239686602,-37.362701871179866,-45.74704605609135,-49.63714099764065,-43.408721047329486,-28.007235879034358,-76.27795967541465,-19.00099283964481,-64.01153516304001,-63.4239668129365,-35.554862715129914,-66.00222814241691,-88.5854503665826,-73.52589686724926,-24.702434915053413,-64.01407180281333,-72.69054926618037,-38.86287565079942,-70.5486998998887,-43.37724318310965,-76.0684046850109,-82.66011839331081,-51.63442234318429,-49.07923016901231,-62.32440829177392,-41.7801026142359,-53.55676513876614,-48.52639106608178,-68.57429547762491,-46.75205727801883,-62.21741742733868,-59.66595272209693,-70.30843041045887,-49.190513953474,-80.88595725054347,-53.8851066659404,-48.384823453908275,-94.51522304172516,-57.89457884570547,-30.712364097663098,-32.26048442179257,-61.99763489691122,-48.75721242361747,-33.886307837972154,-45.482713536289005,-55.374323323741066,-68.1308922302631,-68.84964499044314,-45.928221871032555,-41.71742179029241,-50.498953882930884,-70.73681881164217,-79.52468546741942,-54.58485042420304,-77.48157504136095,-52.5575706206966,-56.71486500289,-64.66469565680723,-50.081065953704844,-52.55694977811716,-35.97372028636326,-75.30167019805361,-69.60823739896736,-70.14638819753786,-59.28017686537086,-42.06387189046128,-36.4512450891153,-43.75203828974213,-81.21312221057553,-57.23081387553518,-57.10712154750997,-70.29647283890307,-70.5180215108486,-74.9373031817297,-22.926290659166565,-50.80899985036563,-70.00414514311993,-67.7131450531681,-44.150828083102525,-50.20968084373642,-68.06046475742389,-49.68980598542933,-49.16640603764243,-75.47815191342693,-51.418726620669624,-42.773685191401974,-63.96961523809459,-58.25073470720828,-67.22738661325278,-86.47284815589605,-63.6257757119326,-26.71611458037171,-59.59602907898845,-69.88336121696634,-59.74576548524637,-65.85636671569523,-69.52563870350971,-76.95718670862004,-75.3707820548461,-57.4616333247386,-83.11524707972127,-63.28411514300579,-70.92381208057017,-68.87240152546562,-79.704739699564,-68.11922721795828,-51.65000812570632,-76.66033135182353,-50.37207086586277,-71.62915273015163,-56.79634598070223,-73.01910836700701,-64.257068105294,-55.67527038963384,-52.93419502686092,-32.13953294151024,-69.2845456772318,-93.91567482759748,-80.33441601829834,-58.922974744151844,-41.23472483085787,-49.30225551466923,-48.23823970954322,-48.320623733532564,-37.889771204630705,-73.72444474925436,-67.12362062611739,-21.099568126876814,-64.02464188648933,-61.39659210604174,-31.669260444565985,-77.20905623753247,-64.48987107904303,-54.244693394761946,-37.59760806060416,-36.476440016752846,-51.73199550198017,-57.52741689955673,-47.629946837024555,-55.46470290410526,-78.04531323408585,-66.36604076642617,-80.32432792174336,-44.18075457511169,-55.644517912613814,-56.03115927987813,-53.20211995899644,-53.72099164067795,-52.9901201470864,-76.61505145896055,-50.904650639669896,-76.32203376331182,-67.52237175368123,-66.26614199193635,-73.54077065871802,-63.813081827539726,-60.784020966385576,-35.52065678487944,-73.83462096200496,-92.15527659777871,-56.113932426336554,-51.47484835987716,-65.3374203592739,-51.485989371518926,-53.81410205904173,-37.995597906176634,-57.877754003516465,-65.66168414861889,-83.01271934337842,-54.11131445142898,-48.4846296901202,-83.1545767065702,-55.76972188952713,-59.50378253880038,-33.65396211389807,-50.96324350238873,-54.097601380076306,-70.6193396618812,-63.858391695792584,-55.02087937483971,-53.579316956414516,-45.60788320374878,-60.10810381375652,-43.752806588993124,-62.786993057505974,-76.04993713400096,-48.50453766394174,-75.54410377189033,-21.984510545744026,-76.32791071225297,-54.613967269121964,-70.84202893267751,-53.13459513162102,-68.87606030810282,-21.883247613559647,-74.53600588172297,-89.37757718391532,-55.46678753897076,-15.47918196839828,-36.73864766230493,-55.04691740305232,-61.463132687574586,-44.875430195428905,-57.58480610308457,-116.81979358470677,-35.688755162519804,-45.58905150742276,-57.294215032785495,-42.56380664826047,-77.30032128001014,-66.13153454529078,-41.20483309055591,-79.04005820303607,-51.89201138469098,-28.394590506978428,-55.353570772179665,-61.66490487764219,-20.080943240444178,-30.16414068407535,-72.67015603721869,-82.205001718869,-79.41047733186379,-18.459435759579584,-74.2242702072971,-57.788316281648164,-49.65203892844051,-45.40889762461338,-41.7375290122478,-38.90984163788058,-50.97615720707501,-32.37662926631069,-67.79675721686041,-66.94589681267276,-57.289834210618345,-72.14711120486298,-65.26050387940901,-74.12251125624663,-39.42899318598342,-73.30116721376174,-66.7673928792268,23572.962560592892
